DATA,HORA,NUMERO,NOME,MATERIAL,DESCRICAO,TAMANHO,QUANTIDADE,VLR_UNIT,DIA,MES,ANO
14.01.2016,15:24,203.0,ALDEIA DA SERRA,4125.0,CAMISETA MANGA LONGA,08,1.0,37.5,14.0,1.0,2016.0
14.01.2016,15:24,203.0,ALDEIA DA SERRA,73412.0,BLUSA DE MOLETOM LISO,08,1.0,97.5,14.0,1.0,2016.0
14.01.2016,15:30,204.0,VERBO DIVINO,1126.0,CAMISETA MANGA CURTA,10,4.0,35.5,14.0,1.0,2016.0
14.01.2016,15:30,204.0,VERBO DIVINO,205420.0,BERMUDA CICLISTA SUPLEX,12,1.0,51.0,14.0,1.0,2016.0
14.01.2016,15:30,204.0,VERBO DIVINO,254432.0,SHORT SAIA,10,1.0,55.0,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,1123.0,CAMISETA MANGA CURTA,04,4.0,35.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,1126.0,CAMISETA MANGA CURTA,10,4.0,35.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,143413.0,BLUSA MOLETOM FLANELADA,10,1.0,102.0,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,198436.0,BERMUDA CICLISTA COTTON,06,2.0,51.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,205420.0,BERMUDA CICLISTA SUPLEX,12,2.0,51.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,217428.0,BERMUDA CICLISTA SUPLEX,P,3.0,57.5,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,228436.0,CORSARIO COTTON,06,2.0,59.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,235420.0,CORSARIO SUPLEX,12,2.0,59.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,247428.0,CORSARIO SUPLEX,P,3.0,64.0,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,254416.0,SHORT SAIA,04,1.0,55.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,254432.0,SHORT SAIA,10,2.0,55.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,267228.0,CAMISETA COLEGIAL FEMININA,P,3.0,35.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,267229.0,CAMISETA COLEGIAL FEMININA,M,3.0,35.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,287328.0,BLUSÃO COLEGIAL LISO ,P,1.0,111.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,297328.0,BLUSÃO COLEGIAL FLANELADO,P,1.0,113.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,3126.0,REGATA,10,2.0,26.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,357228.0,JALECO,P,1.0,54.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,383414.0,CALÇA DE MOL. FLANELADA FEMININA,12,1.0,89.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,403414.0,CALÇA DE MOLETOM FEMININA,12,1.0,79.0,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,4123.0,CAMISETA MANGA LONGA,04,1.0,37.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,4126.0,CAMISETA MANGA LONGA,10,1.0,37.5,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,416424.0,CALÇA DE MOLETOM FEMININA,M,2.0,84.0,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,5250.0,BLUSA DE MOLETOM LISO,04,1.0,75.0,14.0,1.0,2016.0
14.01.2016,15:34,206.0,VERBO DIVINO,73413.0,BLUSA DE MOLETOM LISO,10,1.0,97.5,14.0,1.0,2016.0
14.01.2016,15:34,205.0,ACLIMAÇÃO,8250.0,CALÇA MOLETOM UNIS.,04,1.0,79.0,14.0,1.0,2016.0
14.01.2016,15:39,207.0,ITAIM,1124.0,CAMISETA MANGA CURTA,06,5.0,35.5,14.0,1.0,2016.0
14.01.2016,15:39,207.0,ITAIM,1125.0,CAMISETA MANGA CURTA,08,5.0,35.5,14.0,1.0,2016.0
14.01.2016,15:39,207.0,ITAIM,198436.0,BERMUDA CICLISTA COTTON,06,3.0,51.0,14.0,1.0,2016.0
14.01.2016,15:39,207.0,ITAIM,198437.0,BERMUDA CICLISTA COTTON,08,5.0,51.0,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,1124.0,CAMISETA MANGA CURTA,06,5.0,35.5,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,198437.0,BERMUDA CICLISTA COTTON,08,2.0,51.0,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,228437.0,CORSARIO COTTON,08,2.0,59.0,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,254417.0,SHORT SAIA,06,2.0,55.0,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,5251.0,BLUSA DE MOLETOM LISO,06,1.0,75.0,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,73412.0,BLUSA DE MOLETOM LISO,08,1.0,97.5,14.0,1.0,2016.0
14.01.2016,15:43,209.0,ACLIMAÇÃO,93412.0,CALÇA MOLETOM UNIS.,08,1.0,79.0,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,1122.0,CAMISETA MANGA CURTA,02,4.0,35.5,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,198435.0,BERMUDA CICLISTA COTTON,04,2.0,51.0,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,228435.0,CORSARIO COTTON,04,2.0,59.0,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,254417.0,SHORT SAIA,06,1.0,55.0,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,5248.0,BLUSA DE MOLETOM LISO,00,1.0,75.0,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,5251.0,BLUSA DE MOLETOM LISO,06,1.0,75.0,14.0,1.0,2016.0
14.01.2016,15:48,213.0,ACLIMAÇÃO,8251.0,CALÇA MOLETOM UNIS.,06,2.0,79.0,14.0,1.0,2016.0
14.01.2016,15:49,214.0,VERBO DIVINO,1121.0,CAMISETA MANGA CURTA,00,4.0,35.5,14.0,1.0,2016.0
14.01.2016,15:49,214.0,VERBO DIVINO,13248.0,BLUSA MOLETOM FLANELADA,00,1.0,76.5,14.0,1.0,2016.0
