DATA;HORA;NUMERO;NOME;MATERIAL;DESCRICAO;TAMANHO;QUANTIDADE;VLR_UNIT
29.01.2016;10:56;834;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;1,000;37,50
29.01.2016;11:00;835;VERBO DIVINO;287329;BLUSÃO COL SEM FLAN U ZIPER REF: BLCL;M;1,000;111,00
29.01.2016;11:00;835;VERBO DIVINO;337328;CALÇA SARJA M REF: CL SARJA;P;2,000;116,00
29.01.2016;11:00;835;VERBO DIVINO;347328;BERMUDA SARJA M REF: BER SARJA;P;1,000;96,50
29.01.2016;11:10;836;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;2,000;54,00
29.01.2016;11:10;836;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
29.01.2016;11:10;836;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
29.01.2016;11:15;838;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
29.01.2016;11:15;838;ALDEIA DA SERRA;357227;JALECO U REF: JAL;PP;1,000;54,00
29.01.2016;11:15;838;ALDEIA DA SERRA;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
29.01.2016;11:20;839;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;5,000;35,50
29.01.2016;11:20;839;VERBO DIVINO;254418;SHORTS SAIA F REF: SH SAIA;08;1,000;55,00
29.01.2016;11:23;840;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;1,000;54,00
29.01.2016;11:23;840;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;1,000;54,00
29.01.2016;11:23;840;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
29.01.2016;11:23;840;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;4,000;35,50
29.01.2016;11:25;841;ALDEIA DA SERRA;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
29.01.2016;11:25;841;ALDEIA DA SERRA;357228;JALECO U REF: JAL;P;1,000;54,00
29.01.2016;11:30;842;VERBO DIVINO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;1,000;54,00
29.01.2016;11:30;842;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
29.01.2016;11:36;845;VERBO DIVINO;106422;CALÇA MOL SEM FLAN M REF: CMLM2;PP;1,000;84,00
29.01.2016;11:36;845;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
29.01.2016;11:36;845;VERBO DIVINO;127427;BERMUDA MOL SEM FLAN U REF: BER MOL 2;PP;1,000;59,00
29.01.2016;11:37;846;ALDEIA DA SERRA;106426;CALÇA MOL SEM FLAN M REF: CMLM2;GG;3,000;84,00
29.01.2016;11:37;846;ALDEIA DA SERRA;127431;BERMUDA MOL SEM FLAN U REF: BER MOL 2;GG;2,000;59,00
29.01.2016;11:37;846;ALDEIA DA SERRA;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;4,000;37,50
29.01.2016;11:37;846;ALDEIA DA SERRA;67430;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;G;2,000;113,00
29.01.2016;11:40;847;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
29.01.2016;11:40;847;VERBO DIVINO;267229;CAMISETA COLEGIAL F REF: MC FM;M;1,000;35,50
29.01.2016;11:40;847;VERBO DIVINO;267230;CAMISETA COLEGIAL F REF: MC FM;G;1,000;35,50
29.01.2016;11:40;847;VERBO DIVINO;327328;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;P;1,000;62,00
29.01.2016;11:42;848;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;1,000;84,00
29.01.2016;11:42;849;ACLIMAÇÃO;11141;BERMUDA MOL SEM FLAN U REF: BER MOL 1;00;1,000;54,00
29.01.2016;11:42;849;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
29.01.2016;11:42;849;ACLIMAÇÃO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;1,000;54,00
29.01.2016;11:42;848;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;1,000;54,00
29.01.2016;11:42;849;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
29.01.2016;11:42;849;ACLIMAÇÃO;13248;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;00;1,000;76,50
29.01.2016;11:42;848;VERBO DIVINO;157427;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;PP;1,000;115,00
29.01.2016;11:42;848;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;2,000;37,50
29.01.2016;11:42;849;ACLIMAÇÃO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;1,000;37,50
29.01.2016;11:42;849;ACLIMAÇÃO;8248;CALÇA MOL SEM FLAN U UNISSEX REF: CML;00;1,000;79,00
29.01.2016;11:42;849;ACLIMAÇÃO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
29.01.2016;11:42;849;ACLIMAÇÃO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;2,000;79,00
29.01.2016;11:47;850;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
29.01.2016;11:47;850;VERBO DIVINO;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;1,000;102,00
29.01.2016;11:49;851;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;4,000;35,50
29.01.2016;11:49;851;VERBO DIVINO;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;2,000;37,50
29.01.2016;11:51;852;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
29.01.2016;11:51;852;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
29.01.2016;11:51;852;VERBO DIVINO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
29.01.2016;11:51;852;VERBO DIVINO;157427;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;PP;1,000;115,00
29.01.2016;11:51;852;VERBO DIVINO;254417;SHORTS SAIA F REF: SH SAIA;06;2,000;55,00
29.01.2016;11:53;853;ACLIMAÇÃO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;1,000;54,00
29.01.2016;11:53;853;ACLIMAÇÃO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;1,000;35,50
29.01.2016;11:53;853;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
29.01.2016;11:53;853;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
29.01.2016;11:53;853;ACLIMAÇÃO;198435;BERMUDA CICL COTTON U REF: BER COTTON;04;2,000;51,00
29.01.2016;11:53;853;ACLIMAÇÃO;228435;CALÇA FUSEAU CORSÁRIO U REF: CL COR;04;2,000;59,00
29.01.2016;11:56;854;ALDEIA DA SERRA;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
29.01.2016;11:56;854;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
29.01.2016;11:56;854;ALDEIA DA SERRA;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;1,000;102,00
29.01.2016;11:56;854;ALDEIA DA SERRA;16251;CALÇA MOL COM FLAN U UNISSEX REF: CMF;06;1,000;89,00
29.01.2016;11:56;854;ALDEIA DA SERRA;173412;CALÇA MOL COM FLAN M REF: CMFM1;08;3,000;89,00
29.01.2016;11:56;854;ALDEIA DA SERRA;235420;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;12;2,000;59,00
29.01.2016;12:08;855;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;1,000;54,00
29.01.2016;12:08;855;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
29.01.2016;12:08;855;VERBO DIVINO;267229;CAMISETA COLEGIAL F REF: MC FM;M;1,000;35,50
29.01.2016;12:08;855;VERBO DIVINO;327327;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;PP;1,000;62,00
29.01.2016;12:09;856;ACLIMAÇÃO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
29.01.2016;12:09;856;ACLIMAÇÃO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
29.01.2016;12:09;856;ACLIMAÇÃO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;1,000;64,00
29.01.2016;12:09;856;ACLIMAÇÃO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
29.01.2016;12:20;857;ALDEIA DA SERRA;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
29.01.2016;12:20;857;ALDEIA DA SERRA;3122;REGATA 1/2 MALHA U REF: REG;02;2,000;26,50
29.01.2016;12:20;857;ALDEIA DA SERRA;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;1,000;75,00
29.01.2016;12:20;857;ALDEIA DA SERRA;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
29.01.2016;13:24;859;VERBO DIVINO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;1,000;54,00
29.01.2016;13:24;859;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
29.01.2016;13:24;859;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
29.01.2016;13:24;859;VERBO DIVINO;198436;BERMUDA CICL COTTON U REF: BER COTTON;06;1,000;51,00
29.01.2016;13:26;860;ALDEIA DA SERRA;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;2,000;54,00
29.01.2016;13:26;860;ALDEIA DA SERRA;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
29.01.2016;13:26;860;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
29.01.2016;13:26;860;ALDEIA DA SERRA;403412;CALÇA MOL SEM FLAN F REF: CMLF1;08;1,000;79,00
29.01.2016;13:26;860;ALDEIA DA SERRA;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
29.01.2016;13:26;860;ALDEIA DA SERRA;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
29.01.2016;13:26;860;ALDEIA DA SERRA;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
29.01.2016;13:28;861;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
29.01.2016;13:38;863;VERBO DIVINO;267228;CAMISETA COLEGIAL F REF: MC FM;P;3,000;35,50
29.01.2016;13:49;864;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
29.01.2016;13:49;864;ACLIMAÇÃO;198435;BERMUDA CICL COTTON U REF: BER COTTON;04;1,000;51,00
29.01.2016;13:49;864;ACLIMAÇÃO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
29.01.2016;13:52;865;ACLIMAÇÃO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;5,000;35,50
29.01.2016;13:52;865;ACLIMAÇÃO;198434;BERMUDA CICL COTTON U REF: BER COTTON;02;2,000;51,00
29.01.2016;13:52;865;ACLIMAÇÃO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;2,000;59,00
29.01.2016;13:52;865;ACLIMAÇÃO;254414;SHORTS SAIA F REF: SH SAIA;00;1,000;55,00
29.01.2016;13:52;865;ACLIMAÇÃO;3121;REGATA 1/2 MALHA U REF: REG;00;2,000;26,50
29.01.2016;13:52;865;ACLIMAÇÃO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;2,000;37,50
29.01.2016;13:52;865;ACLIMAÇÃO;8248;CALÇA MOL SEM FLAN U UNISSEX REF: CML;00;1,000;79,00
29.01.2016;14:23;867;VERBO DIVINO;106422;CALÇA MOL SEM FLAN M REF: CMLM2;PP;1,000;84,00
29.01.2016;14:23;867;VERBO DIVINO;127427;BERMUDA MOL SEM FLAN U REF: BER MOL 2;PP;1,000;59,00
29.01.2016;14:23;867;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;2,000;37,50
29.01.2016;14:28;869;ALDEIA DA SERRA;287328;BLUSÃO COL SEM FLAN U ZIPER REF: BLCL;P;1,000;111,00
29.01.2016;14:28;869;ALDEIA DA SERRA;337327;CALÇA SARJA M REF: CL SARJA;PP;1,000;116,00
29.01.2016;14:28;869;ALDEIA DA SERRA;347327;BERMUDA SARJA M REF: BER SARJA;PP;1,000;96,50
29.01.2016;14:28;869;ALDEIA DA SERRA;367228;CAMISETA COLEGIAL M REF: MC MASC;P;5,000;37,50
29.01.2016;14:30;870;VERBO DIVINO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
29.01.2016;14:32;871;VERBO DIVINO;217428;BERMUDA CICL SUPLEX U REF: BER SUP2;P;2,000;57,50
29.01.2016;14:32;871;VERBO DIVINO;247428;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;P;2,000;64,00
29.01.2016;14:32;871;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;3,000;37,50
29.01.2016;14:32;871;VERBO DIVINO;357228;JALECO U REF: JAL;P;1,000;54,00
29.01.2016;14:32;871;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;1,000;113,00
29.01.2016;14:37;872;VERBO DIVINO;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;2,000;84,00
29.01.2016;14:39;873;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
29.01.2016;14:39;873;VERBO DIVINO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
29.01.2016;14:39;873;VERBO DIVINO;198437;BERMUDA CICL COTTON U REF: BER COTTON;08;2,000;51,00
29.01.2016;14:39;873;VERBO DIVINO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;1,000;51,00
29.01.2016;14:39;873;VERBO DIVINO;228437;CALÇA FUSEAU CORSÁRIO U REF: CL COR;08;3,000;59,00
29.01.2016;14:39;873;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;3,000;64,00
29.01.2016;14:39;873;VERBO DIVINO;254418;SHORTS SAIA F REF: SH SAIA;08;3,000;55,00
29.01.2016;14:39;873;VERBO DIVINO;357227;JALECO U REF: JAL;PP;1,000;54,00
29.01.2016;14:39;873;VERBO DIVINO;383412;CALÇA MOL COM FLAN F REF: CMFF1;08;1,000;89,00
29.01.2016;14:39;873;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;1,000;113,00
29.01.2016;15:00;874;VERBO DIVINO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
29.01.2016;15:00;874;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;3,000;35,50
29.01.2016;15:00;874;VERBO DIVINO;13249;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;02;1,000;76,50
29.01.2016;15:00;874;VERBO DIVINO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
29.01.2016;15:04;876;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;2,000;55,00
29.01.2016;15:04;876;VERBO DIVINO;3122;REGATA 1/2 MALHA U REF: REG;02;1,000;26,50
29.01.2016;15:04;876;VERBO DIVINO;3123;REGATA 1/2 MALHA U REF: REG;04;2,000;26,50
29.01.2016;15:19;877;VERBO DIVINO;357229;JALECO U REF: JAL;M;1,000;54,00
29.01.2016;15:21;878;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
29.01.2016;15:21;878;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;2,000;35,50
29.01.2016;15:21;878;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
29.01.2016;15:21;878;VERBO DIVINO;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;1,000;59,00
29.01.2016;15:21;878;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
29.01.2016;15:21;878;VERBO DIVINO;3123;REGATA 1/2 MALHA U REF: REG;04;1,000;26,50
29.01.2016;15:21;878;VERBO DIVINO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
29.01.2016;15:25;879;VERBO DIVINO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;6,000;54,00
29.01.2016;15:25;879;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;8,000;35,50
29.01.2016;15:25;879;VERBO DIVINO;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;2,000;37,50
29.01.2016;15:25;879;VERBO DIVINO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;4,000;75,00
29.01.2016;15:25;879;VERBO DIVINO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;4,000;79,00
29.01.2016;15:30;880;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;5,000;84,00
29.01.2016;15:30;880;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;2,000;54,00
29.01.2016;15:30;880;VERBO DIVINO;157427;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;PP;1,000;115,00
29.01.2016;15:30;880;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;5,000;37,50
29.01.2016;15:30;880;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;2,000;113,00
29.01.2016;15:38;881;VERBO DIVINO;357228;JALECO U REF: JAL;P;1,000;54,00
29.01.2016;15:48;883;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;3,000;35,50
29.01.2016;15:48;883;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;3,000;35,50
29.01.2016;15:48;883;VERBO DIVINO;198435;BERMUDA CICL COTTON U REF: BER COTTON;04;1,000;51,00
29.01.2016;15:48;883;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
29.01.2016;15:48;883;VERBO DIVINO;3122;REGATA 1/2 MALHA U REF: REG;02;1,000;26,50
29.01.2016;15:48;883;VERBO DIVINO;3123;REGATA 1/2 MALHA U REF: REG;04;1,000;26,50
29.01.2016;15:48;883;VERBO DIVINO;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;1,000;37,50
29.01.2016;15:48;883;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
29.01.2016;15:48;883;VERBO DIVINO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
29.01.2016;15:48;883;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;1,000;79,00
29.01.2016;15:58;884;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;2,000;35,50
29.01.2016;15:58;884;VERBO DIVINO;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;1,000;59,00
29.01.2016;15:58;884;VERBO DIVINO;254418;SHORTS SAIA F REF: SH SAIA;08;1,000;55,00
29.01.2016;15:58;884;VERBO DIVINO;3123;REGATA 1/2 MALHA U REF: REG;04;1,000;26,50
29.01.2016;15:58;884;VERBO DIVINO;403412;CALÇA MOL SEM FLAN F REF: CMLF1;08;1,000;79,00
29.01.2016;15:58;884;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;2,000;37,50
29.01.2016;15:58;884;VERBO DIVINO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
29.01.2016;16:00;885;ACLIMAÇÃO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;1,000;54,00
29.01.2016;16:01;886;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;2,000;54,00
29.01.2016;16:01;886;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;3,000;35,50
29.01.2016;16:01;886;ACLIMAÇÃO;3123;REGATA 1/2 MALHA U REF: REG;04;2,000;26,50
29.01.2016;16:01;886;ACLIMAÇÃO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;2,000;37,50
29.01.2016;16:01;886;ACLIMAÇÃO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;2,000;75,00
29.01.2016;16:01;886;ACLIMAÇÃO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;2,000;79,00
29.01.2016;16:14;888;VERBO DIVINO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;3,000;54,00
29.01.2016;16:14;888;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;3,000;54,00
29.01.2016;16:14;888;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;5,000;35,50
29.01.2016;16:14;888;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;5,000;35,50
29.01.2016;16:23;890;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;2,000;54,00
29.01.2016;16:23;890;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;8,000;35,50
29.01.2016;16:23;890;VERBO DIVINO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;2,000;51,00
29.01.2016;16:23;890;VERBO DIVINO;235420;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;12;1,000;59,00
29.01.2016;16:23;890;VERBO DIVINO;254432;SHORTS SAIA F REF: SH SAIA;10;1,000;55,00
29.01.2016;16:23;890;VERBO DIVINO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;2,000;97,50
29.01.2016;16:40;892;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;4,000;35,50
29.01.2016;16:40;892;VERBO DIVINO;217428;BERMUDA CICL SUPLEX U REF: BER SUP2;P;2,000;57,50
29.01.2016;16:40;892;VERBO DIVINO;247428;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;P;1,000;64,00
29.01.2016;16:40;892;VERBO DIVINO;337330;CALÇA SARJA M REF: CL SARJA;G;1,000;116,00
29.01.2016;16:40;892;VERBO DIVINO;347330;BERMUDA SARJA M REF: BER SARJA;G;2,000;96,50
29.01.2016;16:40;892;VERBO DIVINO;367231;CAMISETA COLEGIAL M REF: MC MASC;GG;4,000;37,50
29.01.2016;16:40;892;VERBO DIVINO;416421;CALÇA MOL SEM FLAN F REF: CMLF2;14;1,000;84,00
29.01.2016;16:40;892;VERBO DIVINO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
29.01.2016;16:56;894;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
29.01.2016;16:56;894;VERBO DIVINO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
29.01.2016;16:56;894;VERBO DIVINO;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
29.01.2016;16:58;895;VERBO DIVINO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;2,000;51,00
29.01.2016;17:00;896;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;2,000;35,50
29.01.2016;17:00;896;VERBO DIVINO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;1,000;59,00
29.01.2016;17:00;896;VERBO DIVINO;254414;SHORTS SAIA F REF: SH SAIA;00;1,000;55,00
29.01.2016;17:00;896;VERBO DIVINO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;1,000;37,50
31.01.2016;11:41;904;ACLIMAÇÃO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;1,000;54,00
31.01.2016;11:41;904;ACLIMAÇÃO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;1,000;35,50
31.01.2016;11:41;904;ACLIMAÇÃO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
31.01.2016;12:49;907;ACLIMAÇÃO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;3,000;54,00
01.02.2016;07:20;909;ALDEIA DA SERRA;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
01.02.2016;07:20;909;ALDEIA DA SERRA;337328;CALÇA SARJA M REF: CL SARJA;P;1,000;116,00
01.02.2016;07:20;909;ALDEIA DA SERRA;367230;CAMISETA COLEGIAL M REF: MC MASC;G;2,000;37,50
01.02.2016;07:20;909;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;1,000;79,00
01.02.2016;07:25;910;ALDEIA DA SERRA;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;1,000;84,00
01.02.2016;07:25;910;ALDEIA DA SERRA;106424;CALÇA MOL SEM FLAN M REF: CMLM2;M;1,000;84,00
01.02.2016;07:25;911;ACLIMAÇÃO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
01.02.2016;07:25;911;ACLIMAÇÃO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
01.02.2016;07:25;910;ALDEIA DA SERRA;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;2,000;37,50
01.02.2016;07:30;912;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;6,000;35,50
01.02.2016;07:30;912;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
01.02.2016;07:30;912;VERBO DIVINO;267231;CAMISETA COLEGIAL F REF: MC FM;GG;2,000;35,50
01.02.2016;07:36;914;ACLIMAÇÃO;357228;JALECO U REF: JAL;P;1,000;54,00
01.02.2016;07:37;915;ALDEIA DA SERRA;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;1,000;54,00
01.02.2016;07:37;916;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;1,000;54,00
01.02.2016;07:37;916;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
01.02.2016;07:37;915;ALDEIA DA SERRA;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
01.02.2016;07:41;917;ACLIMAÇÃO;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;2,000;59,00
